order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_fee
125228,2208,2025-10-28,Delivered,Store,Hyderabad,49
125229,2317,2025-10-28,Delivered,Mobile App,Chennai,0
125230,2393,2025-10-28,Delivered,Web,Hyderabad,49
125231,2406,2025-10-28,Delivered,Mobile App,Chennai,49
125232,2500,2025-10-28,Delivered,Web,Mumbai,49
125233,2553,2025-10-28,Delivered,Mobile App,Pune,49
125234,2617,2025-10-28,Delivered,Mobile App,Chennai,49
125235,2724,2025-10-28,Delivered,Marketplace,Hyderabad,49
125236,2786,2025-10-28,Delivered,Web,Delhi,0
125237,2822,2025-10-28,Delivered,Web,Pune,49
125238,2831,2025-10-28,Delivered,Marketplace,Chennai,49
125239,2851,2025-10-28,Delivered,Store,Hyderabad,0
125240,2851,2025-10-28,Delivered,Web,Hyderabad,49
125241,2938,2025-10-28,Delivered,Mobile App,Bengaluru,49
125242,2951,2025-10-28,Cancelled,Marketplace,Mysuru,49
125243,40,2025-10-29,Delivered,Mobile App,Pune,0
125244,82,2025-10-29,Delivered,Mobile App,Hyderabad,49
125245,106,2025-10-29,Delivered,Web,Delhi,49
125246,249,2025-10-29,Delivered,Marketplace,Hyderabad,0
125247,251,2025-10-29,Delivered,Web,Pune,0
125248,254,2025-10-29,Delivered,Mobile App,Chennai,0
125249,266,2025-10-29,Cancelled,Web,Mysuru,49
125250,380,2025-10-29,Delivered,Store,Delhi,0
125251,384,2025-10-29,Delivered,Store,Mumbai,0
125252,458,2025-10-29,Delivered,Marketplace,Hyderabad,0
125253,471,2025-10-29,Delivered,Web,Hyderabad,0
125254,474,2025-10-29,Delivered,Web,Bengaluru,49
125255,573,2025-10-29,Delivered,Store,Mumbai,0
125256,620,2025-10-29,Cancelled,Mobile App,Bengaluru,49
125257,679,2025-10-29,Delivered,Web,Bengaluru,49
125258,708,2025-10-29,Delivered,Mobile App,Gurugram,49
125259,730,2025-10-29,Delivered,Store,Mumbai,49
125260,745,2025-10-29,Delivered,Store,Mumbai,0
125261,770,2025-10-29,Delivered,Web,Pune,0
125262,798,2025-10-29,Delivered,Mobile App,Mysuru,0
125263,832,2025-10-29,Delivered,Mobile App,Mumbai,0
125264,936,2025-10-29,Delivered,Web,Chennai,0
125265,990,2025-10-29,Delivered,Store,Gurugram,0
125266,1080,2025-10-29,Cancelled,Mobile App,Madurai,49
125267,1172,2025-10-29,Delivered,Mobile App,Delhi,0
125268,1175,2025-10-29,Delivered,Web,Mumbai,0
125269,1175,2025-10-29,Delivered,Mobile App,Mumbai,0
125270,1295,2025-10-29,Delivered,Mobile App,Madurai,0
125271,1295,2025-10-29,Cancelled,Mobile App,Madurai,49
125272,1346,2025-10-29,Delivered,Store,Pune,0
125273,1353,2025-10-29,Delivered,Marketplace,Chennai,0
125274,1381,2025-10-29,Delivered,Mobile App,Hyderabad,0
125275,1405,2025-10-29,Delivered,Marketplace,Chennai,0
125276,1464,2025-10-29,Delivered,Mobile App,Coimbatore,49
125277,1493,2025-10-29,Delivered,Store,Pune,49
125278,1495,2025-10-29,Delivered,Mobile App,Hyderabad,49
125279,1612,2025-10-29,Delivered,Mobile App,Delhi,0
125280,1651,2025-10-29,Delivered,Store,Chennai,49
125281,1726,2025-10-29,Cancelled,Marketplace,Pune,0
125282,1748,2025-10-29,Delivered,Mobile App,Mumbai,0
125283,1769,2025-10-29,Delivered,Store,Bengaluru,49
125284,1860,2025-10-29,Delivered,Mobile App,Chennai,0
125285,1861,2025-10-29,Delivered,Web,Mumbai,0
125286,1873,2025-10-29,Delivered,Web,Lucknow,49
125287,1880,2025-10-29,Delivered,Web,Mumbai,49
125288,1967,2025-10-29,Delivered,Web,Delhi,0
125289,1976,2025-10-29,Delivered,Mobile App,Kochi,49
125290,2005,2025-10-29,Delivered,Web,Bengaluru,0
125291,2018,2025-10-29,Cancelled,Web,Bengaluru,0
125292,2025,2025-10-29,Delivered,Web,Hyderabad,49
125293,2081,2025-10-29,Delivered,Mobile App,Hyderabad,0
125294,2110,2025-10-29,Cancelled,Mobile App,Mysuru,49
125295,2115,2025-10-29,Cancelled,Mobile App,Bengaluru,49
125296,2177,2025-10-29,Delivered,Marketplace,Hyderabad,0
125297,2177,2025-10-29,Delivered,Mobile App,Hyderabad,0
125298,2204,2025-10-29,Delivered,Marketplace,Chennai,0
125299,2208,2025-10-29,Delivered,Store,Hyderabad,0
125300,2333,2025-10-29,Delivered,Marketplace,Kolkata,0
125301,2334,2025-10-29,Delivered,Store,Bengaluru,0
125302,2347,2025-10-29,Delivered,Mobile App,Kolkata,49
125303,2364,2025-10-29,Delivered,Store,Ahmedabad,49
125304,2381,2025-10-29,Delivered,Web,Kolkata,0
125305,2384,2025-10-29,Cancelled,Mobile App,Bengaluru,49
125306,2392,2025-10-29,Cancelled,Mobile App,Delhi,0
125307,2393,2025-10-29,Delivered,Mobile App,Hyderabad,49
125308,2456,2025-10-29,Delivered,Web,Mumbai,0
125309,2628,2025-10-29,Delivered,Store,Madurai,49
125310,2670,2025-10-29,Delivered,Mobile App,Hyderabad,49
125311,2768,2025-10-29,Delivered,Web,Pune,0
125312,2851,2025-10-29,Delivered,Marketplace,Hyderabad,49
125313,2860,2025-10-29,Cancelled,Store,Hyderabad,49
125314,2876,2025-10-29,Delivered,Web,Chennai,49
125315,2931,2025-10-29,Delivered,Mobile App,Mumbai,0
125316,2960,2025-10-29,Delivered,Mobile App,Ahmedabad,49
125317,3,2025-10-30,Delivered,Web,Kolkata,49
125318,53,2025-10-30,Delivered,Mobile App,Lucknow,49
125319,81,2025-10-30,Delivered,Store,Pune,49
125320,141,2025-10-30,Delivered,Web,Mumbai,0
125321,150,2025-10-30,Delivered,Marketplace,Bengaluru,0
125322,159,2025-10-30,Delivered,Store,Delhi,0
125323,193,2025-10-30,Delivered,Marketplace,Bengaluru,49
125324,206,2025-10-30,Delivered,Mobile App,Coimbatore,49
125325,248,2025-10-30,Cancelled,Web,Hyderabad,0
125326,249,2025-10-30,Delivered,Web,Hyderabad,0
125327,253,2025-10-30,Delivered,Store,Hyderabad,49
125328,270,2025-10-30,Delivered,Marketplace,Bengaluru,0
125329,286,2025-10-30,Delivered,Web,Hyderabad,49
125330,430,2025-10-30,Delivered,Mobile App,Gurugram,0
125331,450,2025-10-30,Delivered,Mobile App,Pune,49
125332,450,2025-10-30,Delivered,Marketplace,Pune,0
125333,458,2025-10-30,Delivered,Store,Hyderabad,0
125334,459,2025-10-30,Delivered,Marketplace,Gurugram,0
125335,480,2025-10-30,Delivered,Marketplace,Hyderabad,0
125336,582,2025-10-30,Delivered,Mobile App,Mumbai,49
125337,653,2025-10-30,Delivered,Store,Pune,49
125338,659,2025-10-30,Cancelled,Mobile App,Mumbai,49
125339,750,2025-10-30,Delivered,Mobile App,Kolkata,49
125340,765,2025-10-30,Delivered,Web,Ahmedabad,0
125341,775,2025-10-30,Delivered,Web,Bengaluru,49
125342,842,2025-10-30,Delivered,Web,Gurugram,49
125343,853,2025-10-30,Delivered,Mobile App,Kolkata,0
125344,894,2025-10-30,Delivered,Web,Bengaluru,0
125345,940,2025-10-30,Delivered,Mobile App,Kolkata,49
125346,1056,2025-10-30,Delivered,Mobile App,Gurugram,0
125347,1066,2025-10-30,Delivered,Mobile App,Bengaluru,0
125348,1121,2025-10-30,Delivered,Mobile App,Pune,0
125349,1174,2025-10-30,Delivered,Mobile App,Delhi,0
125350,1201,2025-10-30,Delivered,Web,Kolkata,0
125351,1223,2025-10-30,Delivered,Web,Ahmedabad,49
125352,1321,2025-10-30,Delivered,Web,Mumbai,0
125353,1353,2025-10-30,Delivered,Store,Chennai,0
125354,1362,2025-10-30,Delivered,Store,Hyderabad,49
125355,1479,2025-10-30,Cancelled,Mobile App,Mumbai,49
125356,1487,2025-10-30,Delivered,Web,Lucknow,0
125357,1498,2025-10-30,Delivered,Mobile App,Pune,49
125358,1526,2025-10-30,Delivered,Mobile App,Chennai,49
125359,1593,2025-10-30,Delivered,Mobile App,Jaipur,49
125360,1613,2025-10-30,Delivered,Mobile App,Chennai,49
125361,1666,2025-10-30,Delivered,Mobile App,Kolkata,49
125362,1681,2025-10-30,Delivered,Mobile App,Delhi,0
125363,1688,2025-10-30,Delivered,Web,Mumbai,0
125364,1719,2025-10-30,Delivered,Web,Pune,49
125365,1748,2025-10-30,Delivered,Web,Mumbai,49
125366,1779,2025-10-30,Delivered,Web,Madurai,0
125367,1787,2025-10-30,Delivered,Web,Madurai,49
125368,1841,2025-10-30,Delivered,Web,Bengaluru,0
125369,1895,2025-10-30,Delivered,Web,Coimbatore,0
125370,2027,2025-10-30,Delivered,Mobile App,Gurugram,0
125371,2034,2025-10-30,Delivered,Store,Hyderabad,49
125372,2038,2025-10-30,Delivered,Store,Bengaluru,49
125373,2073,2025-10-30,Delivered,Web,Chennai,49
125374,2081,2025-10-30,Delivered,Marketplace,Hyderabad,0
125375,2081,2025-10-30,Delivered,Marketplace,Hyderabad,49
125376,2111,2025-10-30,Delivered,Mobile App,Mumbai,0
125377,2161,2025-10-30,Delivered,Mobile App,Hyderabad,49
125378,2168,2025-10-30,Delivered,Web,Hyderabad,49
125379,2170,2025-10-30,Delivered,Web,Mumbai,0
125380,2197,2025-10-30,Cancelled,Web,Bengaluru,49
125381,2250,2025-10-30,Delivered,Web,Madurai,0
125382,2257,2025-10-30,Delivered,Mobile App,Ahmedabad,49
125383,2381,2025-10-30,Delivered,Mobile App,Kolkata,49
125384,2433,2025-10-30,Delivered,Mobile App,Mumbai,49
125385,2628,2025-10-30,Delivered,Mobile App,Madurai,0
125386,2665,2025-10-30,Delivered,Marketplace,Madurai,49
125387,2712,2025-10-30,Cancelled,Web,Chennai,49
125388,2746,2025-10-30,Delivered,Mobile App,Gurugram,49
125389,2770,2025-10-30,Delivered,Web,Lucknow,49
125390,2797,2025-10-30,Cancelled,Mobile App,Pune,0
125391,2809,2025-10-30,Delivered,Web,Chennai,49
125392,2822,2025-10-30,Delivered,Mobile App,Pune,0
125393,2903,2025-10-30,Delivered,Web,Mysuru,0
125394,2917,2025-10-30,Delivered,Mobile App,Chennai,0
125395,2951,2025-10-30,Delivered,Mobile App,Mysuru,0
125396,43,2025-10-31,Delivered,Web,Delhi,49
125397,55,2025-10-31,Delivered,Web,Delhi,0
125398,106,2025-10-31,Delivered,Mobile App,Delhi,0
125399,176,2025-10-31,Delivered,Web,Bengaluru,0
125400,251,2025-10-31,Delivered,Web,Pune,0
125401,284,2025-10-31,Delivered,Marketplace,Chennai,0
125402,338,2025-10-31,Delivered,Marketplace,Delhi,0
125403,450,2025-10-31,Delivered,Mobile App,Pune,49
125404,458,2025-10-31,Delivered,Store,Hyderabad,49
125405,458,2025-10-31,Delivered,Mobile App,Hyderabad,49
125406,571,2025-10-31,Delivered,Web,Madurai,0
125407,626,2025-10-31,Delivered,Mobile App,Kolkata,49
125408,668,2025-10-31,Delivered,Web,Lucknow,0
125409,716,2025-10-31,Delivered,Marketplace,Chennai,49
125410,716,2025-10-31,Delivered,Store,Chennai,0
125411,716,2025-10-31,Delivered,Mobile App,Chennai,0
125412,740,2025-10-31,Delivered,Store,Hyderabad,0
125413,743,2025-10-31,Delivered,Store,Kolkata,0
125414,744,2025-10-31,Delivered,Mobile App,Bengaluru,49
125415,775,2025-10-31,Delivered,Mobile App,Coimbatore,0
125416,837,2025-10-31,Delivered,Web,Delhi,49
125417,869,2025-10-31,Delivered,Store,Bengaluru,0
125418,1000,2025-10-31,Cancelled,Marketplace,Chennai,49
125419,1066,2025-10-31,Delivered,Mobile App,Kochi,0
125420,1263,2025-10-31,Delivered,Marketplace,Coimbatore,0
125421,1295,2025-10-31,Delivered,Mobile App,Madurai,0
125422,1345,2025-10-31,Delivered,Web,Lucknow,0
125423,1345,2025-10-31,Delivered,Mobile App,Lucknow,0
125424,1380,2025-10-31,Delivered,Mobile App,Hyderabad,49
125425,1547,2025-10-31,Delivered,Web,Chennai,49
125426,1585,2025-10-31,Delivered,Mobile App,Delhi,0
125427,1589,2025-10-31,Cancelled,Marketplace,Coimbatore,49
125428,1629,2025-10-31,Delivered,Mobile App,Gurugram,49
125429,1636,2025-10-31,Delivered,Mobile App,Hyderabad,49
125430,1648,2025-10-31,Delivered,Web,Gurugram,0
125431,1711,2025-10-31,Delivered,Web,Gurugram,49
125432,1721,2025-10-31,Delivered,Mobile App,Bengaluru,0
125433,1779,2025-10-31,Delivered,Mobile App,Madurai,0
125434,1974,2025-10-31,Cancelled,Web,Hyderabad,0
125435,2063,2025-10-31,Delivered,Mobile App,Mumbai,0
125436,2267,2025-10-31,Delivered,Web,Delhi,0
125437,2305,2025-10-31,Delivered,Marketplace,Hyderabad,0
125438,2350,2025-10-31,Delivered,Store,Bengaluru,49
125439,2381,2025-10-31,Delivered,Mobile App,Kolkata,0
125440,2389,2025-10-31,Delivered,Mobile App,Delhi,49
125441,2395,2025-10-31,Delivered,Mobile App,Mumbai,49
125442,2397,2025-10-31,Cancelled,Store,Chennai,0
125443,2560,2025-10-31,Delivered,Web,Bengaluru,49
125444,2628,2025-10-31,Delivered,Mobile App,Madurai,0
125445,2636,2025-10-31,Delivered,Marketplace,Hyderabad,0
125446,2667,2025-10-31,Delivered,Web,Ahmedabad,49
125447,2723,2025-10-31,Delivered,Marketplace,Hyderabad,49
125448,2728,2025-10-31,Delivered,Store,Bengaluru,0
125449,2729,2025-10-31,Delivered,Marketplace,Hyderabad,49
125450,2753,2025-10-31,Delivered,Marketplace,Kolkata,0
125451,2851,2025-10-31,Delivered,Marketplace,Hyderabad,0
125452,2870,2025-10-31,Delivered,Mobile App,Bengaluru,0
125453,2935,2025-10-31,Delivered,Mobile App,Pune,0
125454,2936,2025-10-31,Delivered,Web,Mumbai,49
125455,2955,2025-10-31,Delivered,Mobile App,Mumbai,0
125456,18,2025-11-01,Delivered,Marketplace,Bengaluru,0
125457,65,2025-11-01,Delivered,Web,Pune,49
125458,82,2025-11-01,Delivered,Mobile App,Hyderabad,0
125459,100,2025-11-01,Delivered,Mobile App,Kochi,0
125460,122,2025-11-01,Delivered,Web,Pune,0
125461,135,2025-11-01,Delivered,Mobile App,Hyderabad,0
125462,219,2025-11-01,Delivered,Store,Jaipur,49
125463,249,2025-11-01,Cancelled,Marketplace,Hyderabad,49
125464,284,2025-11-01,Delivered,Web,Chennai,0
125465,326,2025-11-01,Delivered,Mobile App,Madurai,0
125466,341,2025-11-01,Delivered,Store,Bengaluru,49
125467,350,2025-11-01,Delivered,Web,Bengaluru,0
125468,450,2025-11-01,Delivered,Web,Pune,49
125469,458,2025-11-01,Delivered,Mobile App,Hyderabad,49
125470,458,2025-11-01,Delivered,Mobile App,Hyderabad,0
125471,483,2025-11-01,Delivered,Mobile App,Mumbai,0
125472,520,2025-11-01,Cancelled,Marketplace,Kolkata,0
125473,551,2025-11-01,Delivered,Mobile App,Hyderabad,0
125474,569,2025-11-01,Delivered,Web,Hyderabad,0
125475,582,2025-11-01,Delivered,Web,Mumbai,0
125476,593,2025-11-01,Delivered,Web,Bengaluru,0
125477,617,2025-11-01,Delivered,Mobile App,Delhi,49
125478,620,2025-11-01,Delivered,Web,Bengaluru,49
125479,642,2025-11-01,Delivered,Mobile App,Gurugram,49
125480,648,2025-11-01,Delivered,Mobile App,Mumbai,49
125481,654,2025-11-01,Delivered,Mobile App,Chennai,0
125482,654,2025-11-01,Delivered,Web,Chennai,49
125483,716,2025-11-01,Delivered,Store,Chennai,0
125484,769,2025-11-01,Delivered,Store,Bengaluru,0
125485,779,2025-11-01,Delivered,Marketplace,Delhi,49
125486,830,2025-11-01,Delivered,Mobile App,Chennai,49
125487,834,2025-11-01,Delivered,Mobile App,Pune,0
125488,837,2025-11-01,Cancelled,Mobile App,Delhi,0
125489,853,2025-11-01,Delivered,Mobile App,Kolkata,49
125490,894,2025-11-01,Delivered,Mobile App,Bengaluru,49
125491,918,2025-11-01,Delivered,Mobile App,Bengaluru,0
125492,947,2025-11-01,Delivered,Mobile App,Kolkata,49
125493,1044,2025-11-01,Delivered,Marketplace,Pune,0
125494,1268,2025-11-01,Delivered,Marketplace,Hyderabad,49
125495,1294,2025-11-01,Delivered,Marketplace,Coimbatore,0
125496,1295,2025-11-01,Delivered,Store,Madurai,0
125497,1321,2025-11-01,Delivered,Mobile App,Mumbai,49
125498,1455,2025-11-01,Delivered,Mobile App,Madurai,0
125499,1456,2025-11-01,Delivered,Mobile App,Bengaluru,49
125500,1593,2025-11-01,Delivered,Mobile App,Jaipur,49
125501,1722,2025-11-01,Delivered,Web,Chennai,49
125502,1748,2025-11-01,Delivered,Mobile App,Mumbai,0
125503,1770,2025-11-01,Delivered,Web,Kolkata,49
125504,1790,2025-11-01,Delivered,Mobile App,Bengaluru,0
125505,1800,2025-11-01,Delivered,Web,Pune,0
125506,1840,2025-11-01,Delivered,Mobile App,Delhi,49
125507,1977,2025-11-01,Delivered,Web,Hyderabad,0
125508,2010,2025-11-01,Cancelled,Web,Delhi,49
125509,2089,2025-11-01,Delivered,Web,Delhi,49
125510,2107,2025-11-01,Delivered,Mobile App,Delhi,49
125511,2139,2025-11-01,Delivered,Mobile App,Delhi,0
125512,2144,2025-11-01,Cancelled,Store,Gurugram,49
125513,2177,2025-11-01,Delivered,Web,Hyderabad,0
125514,2177,2025-11-01,Delivered,Store,Hyderabad,49
125515,2250,2025-11-01,Delivered,Web,Madurai,49
125516,2272,2025-11-01,Delivered,Web,Pune,49
125517,2327,2025-11-01,Delivered,Web,Chennai,49
125518,2333,2025-11-01,Delivered,Mobile App,Kolkata,0
125519,2367,2025-11-01,Delivered,Mobile App,Chennai,0
125520,2373,2025-11-01,Delivered,Web,Hyderabad,0
125521,2379,2025-11-01,Delivered,Web,Bengaluru,49
125522,2381,2025-11-01,Delivered,Marketplace,Kolkata,0
125523,2401,2025-11-01,Delivered,Store,Mumbai,49
125524,2419,2025-11-01,Delivered,Web,Bengaluru,49
125525,2430,2025-11-01,Delivered,Web,Delhi,49
125526,2507,2025-11-01,Delivered,Marketplace,Jaipur,0
125527,2611,2025-11-01,Delivered,Web,Ahmedabad,0
125528,2632,2025-11-01,Delivered,Web,Mumbai,49
125529,2637,2025-11-01,Delivered,Mobile App,Hyderabad,0
125530,2724,2025-11-01,Cancelled,Mobile App,Hyderabad,49
125531,2746,2025-11-01,Delivered,Store,Gurugram,0
125532,2853,2025-11-01,Delivered,Mobile App,Gurugram,49
125533,2870,2025-11-01,Delivered,Mobile App,Bengaluru,49
125534,2873,2025-11-01,Delivered,Web,Bengaluru,0
125535,40,2025-11-02,Delivered,Mobile App,Ahmedabad,0
125536,87,2025-11-02,Delivered,Mobile App,Delhi,49
125537,100,2025-11-02,Delivered,Mobile App,Mysuru,0
125538,102,2025-11-02,Delivered,Web,Delhi,49
125539,143,2025-11-02,Delivered,Web,Jaipur,0
125540,168,2025-11-02,Delivered,Mobile App,Gurugram,49
125541,176,2025-11-02,Delivered,Mobile App,Bengaluru,49
125542,268,2025-11-02,Delivered,Web,Mysuru,0
125543,288,2025-11-02,Delivered,Web,Coimbatore,0
125544,334,2025-11-02,Delivered,Store,Kolkata,49
125545,416,2025-11-02,Delivered,Web,Chennai,0
125546,436,2025-11-02,Delivered,Mobile App,Chennai,0
125547,450,2025-11-02,Delivered,Web,Pune,49
125548,520,2025-11-02,Delivered,Web,Pune,49
125549,563,2025-11-02,Delivered,Mobile App,Kolkata,49
125550,585,2025-11-02,Delivered,Marketplace,Ahmedabad,0
125551,658,2025-11-02,Cancelled,Web,Coimbatore,49
125552,676,2025-11-02,Delivered,Mobile App,Hyderabad,0
125553,711,2025-11-02,Delivered,Mobile App,Lucknow,49
125554,814,2025-11-02,Delivered,Web,Mumbai,49
125555,835,2025-11-02,Cancelled,Web,Delhi,0
125556,941,2025-11-02,Delivered,Marketplace,Chennai,49
125557,1017,2025-11-02,Delivered,Marketplace,Pune,49
125558,1040,2025-11-02,Delivered,Web,Bengaluru,49
125559,1044,2025-11-02,Delivered,Mobile App,Pune,49
125560,1066,2025-11-02,Delivered,Mobile App,Kochi,49
125561,1085,2025-11-02,Delivered,Marketplace,Kochi,49
125562,1117,2025-11-02,Delivered,Mobile App,Bengaluru,0
125563,1180,2025-11-02,Delivered,Mobile App,Chennai,0
125564,1187,2025-11-02,Delivered,Web,Mysuru,49
125565,1241,2025-11-02,Delivered,Marketplace,Kolkata,49
125566,1260,2025-11-02,Delivered,Store,Lucknow,0
125567,1276,2025-11-02,Delivered,Mobile App,Coimbatore,49
125568,1285,2025-11-02,Delivered,Web,Jaipur,49
125569,1389,2025-11-02,Delivered,Mobile App,Ahmedabad,49
125570,1518,2025-11-02,Delivered,Web,Kochi,49
125571,1677,2025-11-02,Delivered,Mobile App,Delhi,49
125572,1723,2025-11-02,Delivered,Mobile App,Delhi,49
125573,1935,2025-11-02,Delivered,Web,Delhi,0
125574,1960,2025-11-02,Delivered,Marketplace,Pune,0
125575,1969,2025-11-02,Delivered,Mobile App,Mumbai,0
125576,1974,2025-11-02,Delivered,Mobile App,Hyderabad,0
125577,1976,2025-11-02,Delivered,Mobile App,Chennai,0
125578,2005,2025-11-02,Delivered,Mobile App,Bengaluru,0
125579,2055,2025-11-02,Delivered,Store,Coimbatore,49
125580,2060,2025-11-02,Delivered,Web,Bengaluru,0
125581,2060,2025-11-02,Delivered,Marketplace,Gurugram,0
125582,2144,2025-11-02,Delivered,Mobile App,Gurugram,49
125583,2221,2025-11-02,Delivered,Mobile App,Hyderabad,0
125584,2260,2025-11-02,Delivered,Mobile App,Hyderabad,0
125585,2271,2025-11-02,Delivered,Web,Lucknow,0
125586,2325,2025-11-02,Delivered,Mobile App,Chennai,49
125587,2351,2025-11-02,Delivered,Store,Bengaluru,0
125588,2380,2025-11-02,Delivered,Web,Delhi,0
125589,2384,2025-11-02,Delivered,Mobile App,Chennai,49
125590,2436,2025-11-02,Delivered,Web,Kochi,0
125591,2439,2025-11-02,Delivered,Web,Hyderabad,49
125592,2565,2025-11-02,Delivered,Mobile App,Pune,0
125593,2615,2025-11-02,Delivered,Mobile App,Chennai,49
125594,2768,2025-11-02,Delivered,Store,Pune,49
125595,2768,2025-11-02,Delivered,Mobile App,Pune,49
125596,2770,2025-11-02,Delivered,Mobile App,Lucknow,0
125597,2826,2025-11-02,Delivered,Mobile App,Delhi,0
125598,2851,2025-11-02,Delivered,Store,Hyderabad,0
125599,2851,2025-11-02,Delivered,Mobile App,Hyderabad,0
125600,2860,2025-11-02,Delivered,Mobile App,Hyderabad,0
125601,2894,2025-11-02,Delivered,Mobile App,Pune,0
125602,2935,2025-11-02,Delivered,Mobile App,Pune,0
125603,2972,2025-11-02,Delivered,Web,Pune,49
125604,2979,2025-11-02,Delivered,Marketplace,Delhi,49
125605,3000,2025-11-02,Delivered,Mobile App,Bengaluru,49
125606,16,2025-11-03,Delivered,Mobile App,Chennai,49
125607,54,2025-11-03,Delivered,Marketplace,Pune,0
125608,85,2025-11-03,Delivered,Web,Bengaluru,49
125609,85,2025-11-03,Delivered,Mobile App,Bengaluru,49
125610,148,2025-11-03,Delivered,Web,Madurai,49
125611,176,2025-11-03,Delivered,Web,Bengaluru,49
125612,218,2025-11-03,Delivered,Web,Bengaluru,0
125613,285,2025-11-03,Delivered,Mobile App,Mumbai,49
125614,315,2025-11-03,Delivered,Mobile App,Hyderabad,0
125615,326,2025-11-03,Delivered,Store,Pune,49
125616,326,2025-11-03,Delivered,Web,Pune,0
125617,341,2025-11-03,Delivered,Web,Mysuru,0
125618,344,2025-11-03,Delivered,Marketplace,Mumbai,0
125619,376,2025-11-03,Delivered,Mobile App,Mysuru,0
125620,450,2025-11-03,Cancelled,Mobile App,Pune,49
125621,450,2025-11-03,Delivered,Marketplace,Pune,0
125622,450,2025-11-03,Delivered,Marketplace,Pune,49
125623,489,2025-11-03,Delivered,Mobile App,Mumbai,49
125624,497,2025-11-03,Delivered,Mobile App,Hyderabad,49
125625,746,2025-11-03,Delivered,Mobile App,Mumbai,49
125626,746,2025-11-03,Delivered,Mobile App,Jaipur,0
125627,762,2025-11-03,Delivered,Store,Mysuru,49
125628,829,2025-11-03,Delivered,Web,Kolkata,0
125629,835,2025-11-03,Delivered,Web,Delhi,49
125630,851,2025-11-03,Cancelled,Mobile App,Chennai,0
125631,856,2025-11-03,Delivered,Web,Hyderabad,49
125632,863,2025-11-03,Delivered,Mobile App,Gurugram,0
125633,877,2025-11-03,Delivered,Web,Hyderabad,0
125634,884,2025-11-03,Delivered,Mobile App,Hyderabad,49
125635,944,2025-11-03,Delivered,Mobile App,Hyderabad,0
125636,1020,2025-11-03,Delivered,Web,Hyderabad,49
125637,1027,2025-11-03,Delivered,Web,Jaipur,0
125638,1097,2025-11-03,Delivered,Mobile App,Chennai,49
125639,1146,2025-11-03,Delivered,Web,Coimbatore,0
125640,1163,2025-11-03,Delivered,Mobile App,Kolkata,0
125641,1233,2025-11-03,Delivered,Store,Chennai,0
125642,1276,2025-11-03,Delivered,Mobile App,Coimbatore,0
125643,1316,2025-11-03,Cancelled,Web,Delhi,0
125644,1328,2025-11-03,Delivered,Web,Mumbai,0
125645,1333,2025-11-03,Delivered,Mobile App,Mumbai,0
125646,1356,2025-11-03,Delivered,Marketplace,Bengaluru,0
125647,1369,2025-11-03,Delivered,Web,Chennai,0
125648,1493,2025-11-03,Delivered,Web,Pune,49
125649,1524,2025-11-03,Cancelled,Mobile App,Delhi,0
125650,1529,2025-11-03,Delivered,Web,Mysuru,0
125651,1582,2025-11-03,Delivered,Mobile App,Coimbatore,49
125652,1592,2025-11-03,Delivered,Mobile App,Bengaluru,49
125653,1593,2025-11-03,Delivered,Mobile App,Jaipur,49
125654,1646,2025-11-03,Delivered,Web,Gurugram,49
125655,1648,2025-11-03,Delivered,Mobile App,Gurugram,49
125656,1682,2025-11-03,Delivered,Store,Kolkata,49
125657,1695,2025-11-03,Cancelled,Web,Pune,49
125658,1727,2025-11-03,Delivered,Mobile App,Madurai,49
125659,1736,2025-11-03,Delivered,Mobile App,Delhi,0
125660,1781,2025-11-03,Delivered,Mobile App,Pune,49
125661,1803,2025-11-03,Delivered,Mobile App,Bengaluru,0
125662,1974,2025-11-03,Delivered,Marketplace,Hyderabad,0
125663,2010,2025-11-03,Delivered,Mobile App,Delhi,49
125664,2025,2025-11-03,Delivered,Web,Gurugram,0
125665,2025,2025-11-03,Cancelled,Marketplace,Jaipur,49
125666,2081,2025-11-03,Delivered,Web,Hyderabad,49
125667,2186,2025-11-03,Delivered,Mobile App,Mysuru,49
125668,2208,2025-11-03,Cancelled,Mobile App,Hyderabad,0
125669,2250,2025-11-03,Delivered,Web,Madurai,0
125670,2316,2025-11-03,Delivered,Web,Chennai,0
125671,2381,2025-11-03,Delivered,Web,Kolkata,0
125672,2398,2025-11-03,Delivered,Store,Chennai,49
125673,2461,2025-11-03,Delivered,Web,Kolkata,0
125674,2617,2025-11-03,Delivered,Marketplace,Chennai,49
125675,2620,2025-11-03,Delivered,Store,Ahmedabad,0
125676,2628,2025-11-03,Delivered,Marketplace,Madurai,49
125677,2648,2025-11-03,Delivered,Mobile App,Gurugram,0
125678,2679,2025-11-03,Delivered,Web,Delhi,0
125679,2723,2025-11-03,Delivered,Mobile App,Pune,0
125680,2737,2025-11-03,Delivered,Marketplace,Chennai,0
125681,2774,2025-11-03,Delivered,Store,Bengaluru,49
125682,2782,2025-11-03,Delivered,Mobile App,Bengaluru,49
125683,2822,2025-11-03,Delivered,Mobile App,Pune,0
125684,2830,2025-11-03,Delivered,Marketplace,Delhi,0
125685,2838,2025-11-03,Delivered,Mobile App,Ahmedabad,0
125686,2851,2025-11-03,Delivered,Mobile App,Hyderabad,49
125687,2851,2025-11-03,Delivered,Web,Hyderabad,0
