payment_id,order_id,payment_method,payment_status,amount,paid_at
525902,125902,COD,Success,1992.2,2025-11-07 12:38:26
525903,125903,Credit Card,Success,4398.15,2025-11-07 07:12:51
525904,125904,Credit Card,Success,1347.0,2025-11-07 04:36:34
525905,125905,Credit Card,Success,644.65,2025-11-07 17:27:41
525906,125906,UPI,Success,936.0,2025-11-07 05:09:50
525907,125907,UPI,Success,498.0,2025-11-07 01:19:08
525908,125908,COD,Success,1304.1,2025-11-07 00:15:47
525909,125909,Net Banking,Refunded,363.3,2025-11-07 13:06:59
525910,125910,UPI,Success,1518.65,2025-11-07 23:43:45
525911,125911,UPI,Success,6495.1,2025-11-07 08:27:31
525912,125912,UPI,Success,1438.0,2025-11-07 21:54:38
525913,125913,COD,Success,758.0,2025-11-07 16:35:51
525914,125914,Net Banking,Success,4418.3,2025-11-07 18:29:21
525915,125915,Wallet,Success,3621.2,2025-11-07 09:41:37
525916,125916,UPI,Success,2646.0,2025-11-07 15:09:43
525917,125917,COD,Success,4303.85,2025-11-07 16:41:52
525918,125918,UPI,Success,475.55,2025-11-07 12:51:08
525919,125919,UPI,Success,5050.1,2025-11-07 15:51:36
525920,125920,COD,Success,2273.15,2025-11-07 18:10:38
525921,125921,UPI,Success,968.0,2025-11-07 07:11:43
525922,125922,Credit Card,Refunded,363.1,2025-11-07 04:10:18
525923,125923,Credit Card,Success,902.1,2025-11-07 19:48:32
525924,125924,UPI,Success,1963.4,2025-11-07 16:01:24
525925,125925,Credit Card,Success,717.0,2025-11-07 02:17:04
525926,125926,Net Banking,Success,884.1,2025-11-07 23:21:50
525927,125927,UPI,Success,278.0,2025-11-07 23:21:31
525928,125928,Credit Card,Success,18377.1,2025-11-07 11:54:13
525929,125929,Net Banking,Success,704.2,2025-11-07 23:53:38
525930,125930,Debit Card,Success,453.1,2025-11-07 01:00:31
525931,125931,UPI,Success,650.2,2025-11-07 18:32:07
525932,125932,UPI,Success,1868.0,2025-11-07 05:09:26
525933,125933,Credit Card,Success,7072.85,2025-11-07 16:47:40
525934,125934,Debit Card,Success,824.3,2025-11-07 11:46:12
525935,125935,Net Banking,Failed,667.0,2025-11-07 07:05:04
525936,125936,Debit Card,Success,498.0,2025-11-07 07:23:50
525937,125937,Credit Card,Success,8492.05,2025-11-07 04:43:44
525938,125938,Net Banking,Success,5219.75,2025-11-07 02:24:46
525939,125939,Credit Card,Success,1414.25,2025-11-07 19:03:18
525940,125940,UPI,Refunded,8012.3,2025-11-07 05:24:25
525941,125941,Credit Card,Success,905.55,2025-11-07 04:58:09
525942,125942,Credit Card,Success,2485.0,2025-11-07 12:20:34
525943,125943,Debit Card,Success,475.55,2025-11-07 03:25:55
525944,125944,Debit Card,Success,475.55,2025-11-07 14:56:02
525945,125945,COD,Success,799.2,2025-11-07 19:45:09
525946,125946,Net Banking,Success,1030.75,2025-11-07 20:47:29
525947,125947,UPI,Success,16722.1,2025-11-07 08:27:40
525948,125948,UPI,Success,680.2,2025-11-07 09:53:43
525949,125949,Credit Card,Success,1239.45,2025-11-07 08:57:41
525950,125950,Credit Card,Success,498.0,2025-11-07 15:52:46
525951,125951,Wallet,Success,498.0,2025-11-07 09:59:02
525952,125952,UPI,Failed,1631.2,2025-11-07 06:10:55
525953,125953,UPI,Success,27322.1,2025-11-07 14:09:47
525954,125954,Wallet,Success,7617.65,2025-11-07 23:46:10
525955,125955,Debit Card,Success,328.2,2025-11-07 06:59:46
525956,125956,UPI,Success,2047.0,2025-11-07 18:56:58
525957,125957,Net Banking,Success,1347.0,2025-11-07 15:31:53
525958,125958,UPI,Success,10984.1,2025-11-07 18:29:39
525959,125959,UPI,Success,1144.95,2025-11-07 14:51:02
525960,125960,UPI,Success,3457.2,2025-11-07 00:39:11
525961,125961,Wallet,Success,9219.6,2025-11-07 15:50:27
525962,125962,Debit Card,Success,2992.1,2025-11-08 02:52:32
525963,125963,Net Banking,Success,17972.5,2025-11-08 07:10:36
525964,125964,Debit Card,Success,3741.1,2025-11-08 09:08:12
525965,125965,Debit Card,Success,1925.1,2025-11-08 06:51:50
525966,125966,Debit Card,Success,902.1,2025-11-08 18:29:21
525967,125967,Debit Card,Success,224.2,2025-11-08 17:12:16
525968,125968,UPI,Success,498.0,2025-11-08 07:01:13
525969,125969,Credit Card,Success,498.0,2025-11-08 00:39:45
525970,125970,COD,Success,712.1,2025-11-08 07:33:45
525971,125971,UPI,Success,3376.5,2025-11-08 10:15:55
525972,125972,UPI,Success,3682.2,2025-11-08 15:49:54
525973,125973,COD,Success,3017.65,2025-11-08 17:19:26
525974,125974,Debit Card,Success,453.1,2025-11-08 07:41:31
525975,125975,UPI,Success,770.05,2025-11-08 09:24:57
525976,125976,UPI,Success,3068.3,2025-11-08 21:48:16
525977,125977,UPI,Success,1587.0,2025-11-08 06:06:19
525978,125978,Credit Card,Success,1576.0,2025-11-08 03:25:33
525979,125979,UPI,Success,363.3,2025-11-08 19:42:54
525980,125980,UPI,Success,1991.75,2025-11-08 19:07:39
525981,125981,Debit Card,Success,338.0,2025-11-08 18:10:01
525982,125982,Credit Card,Success,1303.55,2025-11-08 11:34:00
525983,125983,UPI,Success,4959.2,2025-11-08 10:50:35
525984,125984,Credit Card,Success,717.0,2025-11-08 04:03:35
525985,125985,Debit Card,Success,23692.35,2025-11-08 07:43:32
525986,125986,Net Banking,Success,498.0,2025-11-08 13:40:41
525987,125987,Debit Card,Success,1191.55,2025-11-08 21:06:21
525988,125988,Debit Card,Success,287.0,2025-11-08 09:46:21
525989,125989,UPI,Success,1009.65,2025-11-08 21:08:06
525990,125990,Debit Card,Success,508.0,2025-11-08 00:17:22
525991,125991,UPI,Success,398.0,2025-11-08 22:57:26
525992,125992,Credit Card,Success,1533.65,2025-11-08 11:04:11
525993,125993,Credit Card,Success,378.0,2025-11-08 09:09:02
525994,125994,UPI,Success,3475.7,2025-11-08 19:05:43
525995,125995,Net Banking,Success,3109.0,2025-11-08 19:33:45
525996,125996,COD,Success,888.65,2025-11-08 05:15:51
525997,125997,Debit Card,Success,1483.1,2025-11-08 02:39:04
525998,125998,UPI,Success,707.0,2025-11-08 04:44:11
525999,125999,Debit Card,Refunded,1040.4,2025-11-08 13:16:01
526000,126000,Debit Card,Success,3658.0,2025-11-08 00:13:11
526001,126001,Credit Card,Success,430.65,2025-11-08 17:27:04
526002,126002,Net Banking,Success,106954.05,2025-11-08 09:36:53
526003,126003,Debit Card,Success,1427.35,2025-11-08 12:54:40
526004,126004,UPI,Success,2325.15,2025-11-08 06:59:05
526005,126005,UPI,Success,1115.1,2025-11-08 07:30:28
526006,126006,UPI,Success,4074.25,2025-11-08 03:23:17
526007,126007,UPI,Success,804.55,2025-11-08 11:07:46
526008,126008,Debit Card,Success,453.1,2025-11-08 18:58:06
526009,126009,Credit Card,Success,1368.0,2025-11-08 09:18:07
526010,126010,Debit Card,Success,2072.6,2025-11-08 18:15:22
526011,126011,Net Banking,Success,2158.5,2025-11-08 22:59:31
526012,126012,UPI,Success,863.3,2025-11-08 03:18:25
526013,126013,Credit Card,Success,3948.3,2025-11-08 19:52:19
526014,126014,Debit Card,Success,411.6,2025-11-08 21:23:50
526015,126015,Credit Card,Success,2337.2,2025-11-08 21:44:17
526016,126016,UPI,Success,2391.75,2025-11-08 01:05:59
526017,126017,UPI,Success,363.3,2025-11-08 01:51:00
526018,126018,UPI,Success,1025.65,2025-11-08 10:59:34
526019,126019,COD,Success,398.0,2025-11-08 08:03:04
526020,126020,Debit Card,Success,628.35,2025-11-08 14:55:42
526021,126021,UPI,Success,673.2,2025-11-08 18:17:45
526022,126022,Debit Card,Success,790.6,2025-11-08 19:26:31
526023,126023,Credit Card,Success,1174.55,2025-11-08 06:15:47
526024,126024,Credit Card,Success,453.1,2025-11-08 03:05:58
526025,126025,Net Banking,Success,1879.1,2025-11-08 21:57:34
526026,126026,UPI,Success,2237.2,2025-11-08 08:41:41
526027,126027,UPI,Success,268.0,2025-11-08 08:09:19
526028,126028,Credit Card,Refunded,258.0,2025-11-08 11:20:17
526029,126029,Credit Card,Success,2619.2,2025-11-08 02:27:43
526030,126030,COD,Success,2668.5,2025-11-08 21:43:27
526031,126031,COD,Success,410.35,2025-11-08 18:03:34
526032,126032,UPI,Success,8736.55,2025-11-08 05:45:48
526033,126033,Credit Card,Success,418.4,2025-11-08 00:47:56
526034,126034,Credit Card,Success,667.2,2025-11-08 22:11:43
526035,126035,Credit Card,Success,268.0,2025-11-08 03:59:36
526036,126036,COD,Success,1302.3,2025-11-08 20:57:41
526037,126037,Credit Card,Success,2747.0,2025-11-08 06:59:08
526038,126038,Net Banking,Success,2099.3,2025-11-08 04:40:23
526039,126039,Net Banking,Success,453.1,2025-11-08 11:59:50
526040,126040,UPI,Success,748.0,2025-11-08 10:45:53
526041,126041,UPI,Success,224.2,2025-11-08 21:08:12
526042,126042,UPI,Success,1572.85,2025-11-08 09:00:29
526043,126043,UPI,Success,946.6,2025-11-08 20:38:04
526044,126044,Wallet,Success,1646.4,2025-11-08 15:20:01
526045,126045,UPI,Success,1286.1,2025-11-08 06:16:31
526046,126046,UPI,Success,1832.8,2025-11-08 09:43:42
526047,126047,UPI,Success,226.65,2025-11-08 20:03:14
526048,126048,UPI,Refunded,246.1,2025-11-08 09:50:14
526049,126049,UPI,Refunded,3022.65,2025-11-08 03:45:26
526050,126050,UPI,Success,907.0,2025-11-09 11:46:44
526051,126051,UPI,Success,6407.1,2025-11-09 05:54:56
526052,126052,UPI,Success,968.0,2025-11-09 07:19:49
526053,126053,UPI,Success,453.1,2025-11-09 12:40:01
526054,126054,UPI,Success,706.05,2025-11-09 18:14:25
526055,126055,Debit Card,Success,2640.2,2025-11-09 12:30:13
526056,126056,Net Banking,Success,968.0,2025-11-09 21:44:42
526057,126057,UPI,Success,498.0,2025-11-09 14:08:21
526058,126058,UPI,Success,981.55,2025-11-09 03:08:17
526059,126059,Credit Card,Success,857.2,2025-11-09 09:51:32
526060,126060,COD,Success,2404.85,2025-11-09 00:58:28
526061,126061,Net Banking,Refunded,498.0,2025-11-09 22:28:48
526062,126062,Net Banking,Success,706.0,2025-11-09 08:36:14
526063,126063,Credit Card,Success,1060.2,2025-11-09 05:38:48
526064,126064,UPI,Success,704.3,2025-11-09 04:23:23
526065,126065,Net Banking,Success,847.3,2025-11-09 12:20:30
526066,126066,UPI,Success,498.0,2025-11-09 02:47:28
526067,126067,UPI,Success,4483.0,2025-11-09 23:29:42
526068,126068,Net Banking,Success,2852.1,2025-11-09 22:18:33
526069,126069,UPI,Refunded,4100.1,2025-11-09 08:49:08
526070,126070,UPI,Success,9432.3,2025-11-09 00:56:41
526071,126071,Credit Card,Success,823.2,2025-11-09 23:55:20
526072,126072,Credit Card,Success,813.1,2025-11-09 06:09:46
526073,126073,UPI,Success,475.55,2025-11-09 20:04:27
526074,126074,UPI,Success,2232.75,2025-11-09 03:02:05
526075,126075,Credit Card,Success,737.2,2025-11-09 18:33:47
526076,126076,Debit Card,Success,905.1,2025-11-09 04:27:30
526077,126077,UPI,Success,710.3,2025-11-09 19:51:45
526078,126078,UPI,Success,2978.0,2025-11-09 21:13:23
526079,126079,COD,Success,475.55,2025-11-09 20:54:41
526080,126080,COD,Success,498.0,2025-11-09 13:03:34
526081,126081,Credit Card,Success,430.65,2025-11-09 14:15:46
526082,126082,UPI,Success,988.55,2025-11-09 19:09:47
526083,126083,Debit Card,Success,475.55,2025-11-09 07:15:00
526084,126084,UPI,Success,1166.65,2025-11-09 23:01:18
526085,126085,COD,Success,3498.0,2025-11-09 20:14:14
526086,126086,COD,Success,1438.0,2025-11-09 22:39:31
526087,126087,UPI,Success,1419.0,2025-11-09 13:37:01
526088,126088,Credit Card,Success,1829.0,2025-11-09 11:03:29
526089,126089,Debit Card,Failed,3298.95,2025-11-09 02:29:37
526090,126090,UPI,Success,453.1,2025-11-09 22:24:16
526091,126091,UPI,Success,2865.2,2025-11-09 16:14:29
526092,126092,UPI,Success,3109.25,2025-11-09 14:55:02
526093,126093,COD,Success,6199.0,2025-11-09 03:38:31
526094,126094,Credit Card,Success,3738.4,2025-11-09 21:12:37
526095,126095,COD,Success,719.65,2025-11-09 02:44:38
526096,126096,Credit Card,Success,1158.55,2025-11-09 18:12:18
526097,126097,Debit Card,Success,268.0,2025-11-09 05:02:31
526098,126098,UPI,Success,1518.0,2025-11-09 09:22:58
526099,126099,UPI,Success,722.55,2025-11-09 22:05:13
526100,126100,Credit Card,Success,268.0,2025-11-09 15:14:35
526101,126101,UPI,Success,1835.35,2025-11-09 03:25:03
526102,126102,UPI,Success,1602.1,2025-11-09 05:47:38
526103,126103,UPI,Success,1215.55,2025-11-09 06:18:26
526104,126104,Debit Card,Success,498.0,2025-11-09 10:27:47
526105,126105,UPI,Success,1326.0,2025-11-09 09:25:47
526106,126106,Net Banking,Success,498.0,2025-11-09 15:59:25
526107,126107,Credit Card,Success,498.0,2025-11-09 04:02:39
526108,126108,Debit Card,Success,840.2,2025-11-09 03:35:59
526109,126109,UPI,Success,268.0,2025-11-09 20:34:46
526110,126110,Credit Card,Success,498.0,2025-11-09 17:23:54
526111,126111,UPI,Success,453.1,2025-11-09 08:40:57
526112,126112,UPI,Success,498.0,2025-11-09 22:57:11
526113,126113,UPI,Success,1078.25,2025-11-09 01:19:50
526114,126114,Debit Card,Success,3934.0,2025-11-09 20:29:08
526115,126115,UPI,Success,2984.1,2025-11-09 15:51:41
526116,126116,Net Banking,Success,2750.65,2025-11-09 05:40:57
526117,126117,Net Banking,Success,9801.1,2025-11-10 19:57:04
526118,126118,Net Banking,Success,268.0,2025-11-10 20:58:23
526119,126119,Wallet,Failed,498.0,2025-11-10 16:49:45
526120,126120,Credit Card,Refunded,237.1,2025-11-10 21:45:15
526121,126121,UPI,Success,475.55,2025-11-10 19:39:41
526122,126122,Debit Card,Success,2032.3,2025-11-10 06:16:29
526123,126123,UPI,Success,268.0,2025-11-10 16:53:39
526124,126124,UPI,Success,453.1,2025-11-10 08:45:43
526125,126125,COD,Success,1238.6,2025-11-10 13:11:03
526126,126126,COD,Success,2425.05,2025-11-10 23:47:13
526127,126127,COD,Success,712.1,2025-11-10 00:54:54
526128,126128,UPI,Refunded,3109.3,2025-11-10 03:13:03
526129,126129,UPI,Refunded,243.65,2025-11-10 00:13:07
526130,126130,Net Banking,Success,1036.0,2025-11-10 13:14:13
526131,126131,Net Banking,Success,2041.85,2025-11-10 19:29:19
526132,126132,Net Banking,Success,295.78,2025-11-10 10:56:44
526133,126133,Credit Card,Success,363.3,2025-11-10 19:02:47
526134,126134,UPI,Success,643.15,2025-11-10 04:32:48
526135,126135,UPI,Refunded,4801.3,2025-11-10 18:06:58
526136,126136,UPI,Success,11884.55,2025-11-10 14:29:26
526137,126137,UPI,Success,1910.65,2025-11-10 03:50:27
526138,126138,Credit Card,Success,498.0,2025-11-10 22:33:51
526139,126139,Net Banking,Refunded,767.4,2025-11-10 04:46:08
526140,126140,UPI,Success,1529.0,2025-11-10 03:41:13
526141,126141,UPI,Refunded,192.2,2025-11-10 12:27:45
526142,126142,COD,Refunded,1117.0,2025-11-10 19:48:28
526143,126143,Debit Card,Success,1077.6,2025-11-10 04:57:04
526144,126144,UPI,Success,2841.2,2025-11-10 22:32:30
526145,126145,Credit Card,Success,496.2,2025-11-10 23:07:50
526146,126146,UPI,Refunded,2007.65,2025-11-10 11:31:38
526147,126147,UPI,Success,936.2,2025-11-10 23:30:47
526148,126148,Credit Card,Success,876.1,2025-11-10 23:02:59
526149,126149,UPI,Success,5781.15,2025-11-10 22:44:33
526150,126150,Net Banking,Success,651.3,2025-11-10 19:01:35
526151,126151,Credit Card,Success,3618.45,2025-11-10 14:54:34
526152,126152,UPI,Success,1953.3,2025-11-10 20:48:32
526153,126153,Debit Card,Success,4864.55,2025-11-10 22:42:46
526154,126154,UPI,Success,268.0,2025-11-10 15:21:09
526155,126155,Debit Card,Success,6949.0,2025-11-10 14:09:03
526156,126156,UPI,Success,258.0,2025-11-10 11:29:17
526157,126157,UPI,Success,498.0,2025-11-10 13:53:43
526158,126158,UPI,Success,268.0,2025-11-10 20:28:13
526159,126159,UPI,Success,430.65,2025-11-10 03:45:25
526160,126160,Credit Card,Success,2614.2,2025-11-10 23:17:32
526161,126161,UPI,Success,3189.0,2025-11-10 18:59:45
526162,126162,UPI,Success,2278.0,2025-11-10 12:33:09
526163,126163,Credit Card,Success,5307.2,2025-11-10 09:48:48
526164,126164,UPI,Refunded,498.0,2025-11-10 15:29:05
526165,126165,UPI,Success,1562.3,2025-11-10 23:02:29
526166,126166,Credit Card,Success,947.0,2025-11-10 14:31:18
526167,126167,Debit Card,Success,455.1,2025-11-10 18:43:12
526168,126168,UPI,Success,1034.1,2025-11-10 15:49:15
526169,126169,UPI,Success,8889.95,2025-11-10 21:38:01
526170,126170,UPI,Refunded,408.2,2025-11-10 18:56:47
526171,126171,COD,Success,498.0,2025-11-10 06:17:44
526172,126172,Credit Card,Success,991.65,2025-11-10 22:18:43
526173,126173,Net Banking,Success,1103.1,2025-11-10 14:02:12
526174,126174,UPI,Success,3906.15,2025-11-10 15:14:27
526175,126175,UPI,Success,767.0,2025-11-10 04:34:26
526176,126176,Debit Card,Refunded,3287.0,2025-11-10 10:03:49
526177,126177,UPI,Success,863.4,2025-11-10 09:54:16
526178,126178,UPI,Success,345.1,2025-11-10 10:28:22
526179,126179,UPI,Success,695.1,2025-11-10 19:29:56
526180,126180,UPI,Success,2388.15,2025-11-10 21:45:56
526181,126181,UPI,Success,487.0,2025-11-10 12:39:43
526182,126182,COD,Success,268.0,2025-11-10 16:57:19
526183,126183,Credit Card,Success,1109.0,2025-11-10 16:10:35
526184,126184,Credit Card,Success,430.65,2025-11-10 01:12:49
526185,126185,UPI,Success,338.0,2025-11-10 07:29:27
526186,126186,Debit Card,Success,3738.3,2025-11-10 17:43:41
526187,126187,COD,Refunded,453.1,2025-11-10 16:30:29
526188,126188,Credit Card,Success,496.2,2025-11-10 23:15:04
526189,126189,UPI,Success,1644.1,2025-11-10 17:57:23
526190,126190,UPI,Success,1125.7,2025-11-10 05:43:27
526191,126191,UPI,Success,15271.1,2025-11-10 19:56:35
526192,126192,UPI,Success,941.05,2025-11-10 03:43:17
526193,126193,Credit Card,Success,475.55,2025-11-11 02:16:20
526194,126194,COD,Success,1212.1,2025-11-11 23:47:21
526195,126195,Credit Card,Success,2118.0,2025-11-11 21:16:35
526196,126196,COD,Success,650.2,2025-11-11 17:38:43
526197,126197,UPI,Success,695.1,2025-11-11 01:30:27
526198,126198,UPI,Success,2233.1,2025-11-11 03:48:39
526199,126199,Net Banking,Success,1149.0,2025-11-11 23:28:17
526200,126200,UPI,Success,6375.65,2025-11-11 04:25:47
526201,126201,UPI,Success,3198.75,2025-11-11 16:48:49
526202,126202,Credit Card,Success,2415.65,2025-11-11 00:24:26
526203,126203,UPI,Success,246.1,2025-11-11 19:53:32
526204,126204,Credit Card,Success,2480.25,2025-11-11 02:46:58
526205,126205,UPI,Success,3614.0,2025-11-11 19:43:59
526206,126206,Credit Card,Success,3475.1,2025-11-11 19:40:22
526207,126207,UPI,Success,957.0,2025-11-11 04:50:51
526208,126208,UPI,Success,1483.1,2025-11-11 09:56:56
526209,126209,Credit Card,Success,12668.15,2025-11-11 06:46:16
526210,126210,Wallet,Success,748.0,2025-11-11 06:48:02
526211,126211,UPI,Success,1328.1,2025-11-11 09:20:46
526212,126212,Credit Card,Success,28728.0,2025-11-11 09:36:28
526213,126213,Credit Card,Success,5868.65,2025-11-11 12:13:11
526214,126214,UPI,Refunded,608.2,2025-11-11 23:20:50
526215,126215,Credit Card,Success,2195.5,2025-11-11 20:20:58
526216,126216,UPI,Success,363.3,2025-11-11 02:33:11
526217,126217,Credit Card,Failed,6272.4,2025-11-11 05:08:27
526218,126218,UPI,Success,498.0,2025-11-11 04:49:13
526219,126219,COD,Success,1817.2,2025-11-11 13:26:45
526220,126220,UPI,Success,784.2,2025-11-11 03:28:39
526221,126221,Credit Card,Success,498.0,2025-11-11 19:13:42
526222,126222,Credit Card,Success,3658.0,2025-11-11 04:15:06
526223,126223,Credit Card,Success,475.55,2025-11-11 09:01:49
526224,126224,UPI,Success,3730.2,2025-11-11 02:06:51
526225,126225,UPI,Success,1431.3,2025-11-11 05:19:12
526226,126226,Wallet,Success,1198.0,2025-11-11 18:15:42
526227,126227,Credit Card,Success,475.55,2025-11-11 04:04:27
526228,126228,Wallet,Success,4513.65,2025-11-11 06:43:59
526229,126229,UPI,Success,5135.55,2025-11-11 01:08:06
526230,126230,Credit Card,Success,1829.0,2025-11-11 08:44:03
526231,126231,Credit Card,Success,2133.4,2025-11-11 10:51:32
526232,126232,UPI,Success,268.0,2025-11-11 09:10:21
526233,126233,Net Banking,Success,842.75,2025-11-11 08:46:16
526234,126234,UPI,Success,498.0,2025-11-11 08:06:52
526235,126235,COD,Success,1047.0,2025-11-11 23:34:48
526236,126236,COD,Success,2129.55,2025-11-11 00:38:20
526237,126237,UPI,Success,5459.0,2025-11-11 21:48:16
526238,126238,UPI,Success,6013.75,2025-11-11 17:23:00
526239,126239,UPI,Success,2783.3,2025-11-11 11:29:52
526240,126240,Credit Card,Success,363.3,2025-11-11 23:56:01
526241,126241,Debit Card,Success,747.0,2025-11-11 17:32:20
526242,126242,Debit Card,Success,156.1,2025-11-11 02:15:01
526243,126243,UPI,Refunded,984.87,2025-11-11 03:09:55
526244,126244,UPI,Refunded,453.1,2025-11-11 11:35:38
526245,126245,UPI,Success,936.65,2025-11-11 03:38:14
526246,126246,UPI,Success,1966.0,2025-11-11 12:07:07
526247,126247,UPI,Success,9548.6,2025-11-11 07:08:49
526248,126248,UPI,Success,1776.0,2025-11-11 13:39:23
526249,126249,Credit Card,Success,1598.0,2025-11-11 01:38:05
526250,126250,Net Banking,Success,498.0,2025-11-11 11:27:39
526251,126251,UPI,Success,3274.2,2025-11-11 12:34:03
526252,126252,UPI,Success,430.65,2025-11-11 02:39:47
526253,126253,Net Banking,Success,378.0,2025-11-11 04:12:36
526254,126254,UPI,Success,7016.3,2025-11-11 12:40:59
526255,126255,UPI,Success,453.1,2025-11-11 02:59:28
526256,126256,Net Banking,Success,6970.1,2025-11-11 20:25:51
526257,126257,Credit Card,Success,1877.05,2025-11-11 14:13:33
526258,126258,Debit Card,Success,11158.2,2025-11-11 08:20:03
526259,126259,UPI,Refunded,606.4,2025-11-11 01:34:07
526260,126260,UPI,Success,1784.15,2025-11-11 10:13:30
526261,126261,Credit Card,Success,615.24,2025-11-11 23:49:08
526262,126262,Credit Card,Success,2232.0,2025-11-11 18:35:21
526263,126263,UPI,Success,475.55,2025-11-11 04:05:57
526264,126264,UPI,Success,399.4,2025-11-11 09:09:06
526265,126265,UPI,Success,15587.1,2025-11-11 17:55:13
526266,126266,UPI,Success,1282.28,2025-11-12 12:12:08
526267,126267,Debit Card,Success,2031.4,2025-11-12 19:18:03
526268,126268,UPI,Success,361.55,2025-11-12 08:20:51
526269,126269,Debit Card,Success,475.55,2025-11-12 00:10:43
526270,126270,COD,Success,6928.7,2025-11-12 21:04:18
526271,126271,Credit Card,Success,475.55,2025-11-12 16:13:26
526272,126272,Credit Card,Success,2345.15,2025-11-12 09:10:03
526273,126273,UPI,Success,946.0,2025-11-12 01:31:17
526274,126274,Debit Card,Success,295.05,2025-11-12 06:48:31
526275,126275,UPI,Success,877.25,2025-11-12 10:59:24
526276,126276,UPI,Success,6585.1,2025-11-12 00:31:28
526277,126277,Credit Card,Success,796.75,2025-11-12 11:23:30
526278,126278,UPI,Success,327.1,2025-11-12 11:08:34
526279,126279,Net Banking,Success,1049.6,2025-11-12 01:55:49
526280,126280,Debit Card,Success,748.0,2025-11-12 23:08:22
526281,126281,UPI,Success,268.0,2025-11-12 07:12:33
526282,126282,UPI,Success,812.3,2025-11-12 07:43:02
526283,126283,Credit Card,Success,453.1,2025-11-12 03:51:21
526284,126284,UPI,Refunded,1377.0,2025-11-12 13:58:26
526285,126285,Wallet,Success,3859.1,2025-11-12 09:30:23
526286,126286,COD,Success,2999.2,2025-11-12 09:02:25
526287,126287,COD,Success,857.2,2025-11-12 20:11:25
526288,126288,UPI,Success,958.0,2025-11-12 06:19:03
526289,126289,UPI,Success,4487.3,2025-11-12 20:18:42
526290,126290,UPI,Success,363.3,2025-11-12 00:41:59
526291,126291,Debit Card,Success,487.0,2025-11-12 18:28:25
526292,126292,Credit Card,Failed,706.0,2025-11-12 23:30:25
526293,126293,UPI,Success,2477.15,2025-11-12 23:45:46
526294,126294,UPI,Success,498.0,2025-11-12 17:13:19
526295,126295,UPI,Success,453.1,2025-11-12 08:20:13
526296,126296,COD,Success,501.1,2025-11-12 13:48:04
526297,126297,UPI,Success,6648.0,2025-11-12 15:30:56
526298,126298,Net Banking,Success,1715.85,2025-11-12 21:52:40
526299,126299,Net Banking,Success,738.0,2025-11-12 02:01:56
526300,126300,Debit Card,Success,954.55,2025-11-12 03:57:49
526301,126301,UPI,Success,2903.3,2025-11-12 17:16:40
526302,126302,UPI,Success,1036.0,2025-11-12 07:19:57
526303,126303,Credit Card,Success,5405.1,2025-11-12 14:42:19
526304,126304,COD,Success,2255.55,2025-11-12 12:02:31
526305,126305,Debit Card,Success,237.1,2025-11-12 17:42:44
526306,126306,Credit Card,Success,713.05,2025-11-12 18:42:59
526307,126307,Credit Card,Success,475.55,2025-11-12 20:00:58
526308,126308,UPI,Success,739.4,2025-11-12 07:49:05
526309,126309,Debit Card,Success,999.5,2025-11-12 02:48:13
526310,126310,COD,Success,2190.75,2025-11-12 02:24:25
526311,126311,UPI,Success,850.2,2025-11-12 22:31:57
526312,126312,Debit Card,Success,902.1,2025-11-12 02:32:41
526313,126313,Wallet,Success,2018.0,2025-11-12 19:08:48
526314,126314,Debit Card,Success,453.1,2025-11-12 15:44:55
526315,126315,UPI,Success,550.6,2025-11-12 08:41:39
526316,126316,Credit Card,Success,507.0,2025-11-12 17:54:21
526317,126317,COD,Success,1091.55,2025-11-12 15:36:24
526318,126318,Debit Card,Success,498.0,2025-11-12 01:48:55
526319,126319,Credit Card,Success,282.1,2025-11-12 02:00:33
526320,126320,UPI,Success,3938.0,2025-11-12 19:19:02
526321,126321,Credit Card,Success,525.75,2025-11-12 14:48:00
526322,126322,COD,Success,4278.0,2025-11-12 16:18:34
526323,126323,Credit Card,Success,498.0,2025-11-12 01:04:41
526324,126324,Debit Card,Success,1149.0,2025-11-12 03:00:03
526325,126325,UPI,Success,475.55,2025-11-12 15:11:48
526326,126326,UPI,Success,2558.25,2025-11-12 15:16:23
526327,126327,Debit Card,Success,408.2,2025-11-12 12:16:19
526328,126328,UPI,Success,734.55,2025-11-12 08:25:25
526329,126329,Credit Card,Success,5540.4,2025-11-12 04:54:12
526330,126330,UPI,Success,453.1,2025-11-12 06:09:23
526331,126331,Credit Card,Success,1991.05,2025-11-12 21:28:14
526332,126332,COD,Success,224.2,2025-11-12 07:38:44
526333,126333,Credit Card,Success,456.55,2025-11-12 03:14:02
526334,126334,UPI,Success,1398.0,2025-11-12 04:39:49
526335,126335,UPI,Success,3452.85,2025-11-12 18:22:15
526336,126336,Credit Card,Success,418.0,2025-11-12 18:42:23
526337,126337,UPI,Success,498.0,2025-11-12 23:15:21
526338,126338,UPI,Success,3985.55,2025-11-13 18:15:30
526339,126339,Net Banking,Success,2774.3,2025-11-13 02:10:42
526340,126340,UPI,Success,1908.0,2025-11-13 12:58:19
526341,126341,UPI,Success,430.65,2025-11-13 16:51:49
526342,126342,UPI,Success,1134.65,2025-11-13 02:01:55
526343,126343,Credit Card,Success,278.0,2025-11-13 15:31:47
526344,126344,Credit Card,Success,677.6,2025-11-13 23:40:45
526345,126345,Wallet,Failed,10554.1,2025-11-13 12:52:29
